Ref_Date,GEO,AG,SEX,PTOHSD,PE,STA,Vector,Coordinate,Value
2012,Canada,"Total, 15 years and over",Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107288352,1.1.2.5.4.1,850.0
2012,Canada,"Total, 15 years and over",Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107288353,1.1.2.5.4.2,8.3
2012,Canada,"Total, 15 years and over",Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107288354,1.1.2.5.4.3,5.7
2012,Canada,"Total, 15 years and over",Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107288355,1.1.2.5.4.4,11.7
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,"Total, postsecondary education",Number of persons,v107288356,1.1.2.6.1.1,110.0
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,"Total, postsecondary education",Percent,v107288357,1.1.2.6.1.2,100.0
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107288358,1.1.2.6.1.3,100.0
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107288359,1.1.2.6.1.4,100.0
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Has received postsecondary education,Number of persons,v107288360,1.1.2.6.2.1,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Has received postsecondary education,Percent,v107288361,1.1.2.6.2.2,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107288362,1.1.2.6.2.3,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107288363,1.1.2.6.2.4,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Number of persons,v107288364,1.1.2.6.3.1,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Percent,v107288365,1.1.2.6.3.2,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107288366,1.1.2.6.3.3,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107288367,1.1.2.6.3.4,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Number of persons,v107288368,1.1.2.6.4.1,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Percent,v107288369,1.1.2.6.4.2,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107288370,1.1.2.6.4.3,F
2012,Canada,"Total, 15 years and over",Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107288371,1.1.2.6.4.4,F
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Number of persons,v107288372,1.1.3.1.1.1,20180.0
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Percent,v107288373,1.1.3.1.1.2,100.0
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Low 95% confidence interval (percent),v107288374,1.1.3.1.1.3,100.0
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma","Total, postsecondary education",High 95% confidence interval (percent),v107288375,1.1.3.1.1.4,100.0
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Number of persons,v107288376,1.1.3.1.2.1,7260.0
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Percent,v107288377,1.1.3.1.2.2,36.0
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Low 95% confidence interval (percent),v107288378,1.1.3.1.2.3,32.2
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Has received postsecondary education,High 95% confidence interval (percent),v107288379,1.1.3.1.2.4,39.9
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Number of persons,v107288380,1.1.3.1.3.1,11350.0
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Percent,v107288381,1.1.3.1.3.2,56.2
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Low 95% confidence interval (percent),v107288382,1.1.3.1.3.3,52.2
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,High 95% confidence interval (percent),v107288383,1.1.3.1.3.4,60.2
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Number of persons,v107288384,1.1.3.1.4.1,1560.0
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Percent,v107288385,1.1.3.1.4.2,7.7
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107288386,1.1.3.1.4.3,6.0
2012,Canada,"Total, 15 years and over",Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,High 95% confidence interval (percent),v107288387,1.1.3.1.4.4,10.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,"Total, postsecondary education",Number of persons,v107288388,1.1.3.2.1.1,7780.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,"Total, postsecondary education",Percent,v107288389,1.1.3.2.1.2,100.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107288390,1.1.3.2.1.3,100.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107288391,1.1.3.2.1.4,100.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Has received postsecondary education,Number of persons,v107288392,1.1.3.2.2.1,5150.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Has received postsecondary education,Percent,v107288393,1.1.3.2.2.2,66.2
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107288394,1.1.3.2.2.3,59.7
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107288395,1.1.3.2.2.4,72.1
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107288396,1.1.3.2.3.1,2460.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Has not received any postsecondary education,Percent,v107288397,1.1.3.2.3.2,31.6
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107288398,1.1.3.2.3.3,25.9
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107288399,1.1.3.2.3.4,38.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107288400,1.1.3.2.4.1,F
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107288401,1.1.3.2.4.2,F
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107288402,1.1.3.2.4.3,F
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107288403,1.1.3.2.4.4,F
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",Number of persons,v107288404,1.1.3.3.1.1,6020.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",Percent,v107288405,1.1.3.3.1.2,100.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",Low 95% confidence interval (percent),v107288406,1.1.3.3.1.3,100.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",High 95% confidence interval (percent),v107288407,1.1.3.3.1.4,100.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma: completed high school,Has received postsecondary education,Number of persons,v107288408,1.1.3.3.2.1,4060.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma: completed high school,Has received postsecondary education,Percent,v107288409,1.1.3.3.2.2,67.4
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma: completed high school,Has received postsecondary education,Low 95% confidence interval (percent),v107288410,1.1.3.3.2.3,60.1
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma: completed high school,Has received postsecondary education,High 95% confidence interval (percent),v107288411,1.1.3.3.2.4,74.0
2012,Canada,"Total, 15 years and over",Female,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Number of persons,v107288412,1.1.3.3.3.1,1880.0
